division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,obese_pct_7,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,highbloodpress_pct_7,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,diabetes_pct_7,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6,povrate15_7,childpovrate15_7,foodinsec_15_17_7,popestimate_7,npopchg_7,births_7,deaths_7,naturalinc_7,internationalmig_7,domesticmig_7,netmig_7,residual_7,rbirth_7,rdeath_7,rnaturalinc_7,rinternationalmig_7,rdomesticmig_7,rnetmig_7,percap_real_inc_7
4,West North Central,2,Midwest,ND,38,North Dakota,2018,34.9,29.1,44.8,,,37,41.5,,,,,,,,,,,,,,,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053
4,West North Central,2,Midwest,ND,38,North Dakota,2019,34.6,,57.8,,,25.9,38.5,30.6,,39.3,,,28.1,,8.5,,23.2,,,,,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604
4,West North Central,2,Midwest,NE,31,Nebraska,2017,32.2,44.6,33.2,,,41.9,34.6,31.2,44.8,34.8,,,25.8,20.8,10,14.8,20.3,,,,9.300000000000001,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370
4,West North Central,2,Midwest,NE,31,Nebraska,2018,34,42.5,43.4,,,37.4,34.2,,,,,,,,,,,,,,,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,11.7236559139785,16.41290322580645,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783
4,West North Central,2,Midwest,NE,31,Nebraska,2019,33.9,40.2,50,,,27.2,36.5,32.6,33.5,43.5,19.1,,21.5,18.7,10,15.5,32.1,,,,7.2,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667,11.7236559139785,16.41290322580645,14.40000000000001,1934408,8794,25343,15582,9761,3295,-4220,-925,-42,13.131013,8.0735292,5.0574841,1.7072442,-2.186516,-.47927189,55667
4,West North Central,2,Midwest,SD,46,South Dakota,2017,30.5,,48.6,,,34.2,44,31.2,,37,,,25.9,,10.2,,23.4,,,,,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145,15.38,20.04307692307692,11.39999999999999,872868,9872,12196,8079,4117,3748,2011,5759,-4,14.051792,9.3083324,4.7434592,4.3183107,2.3170018,6.6353126,53145
4,West North Central,2,Midwest,SD,46,South Dakota,2018,29.1,,47.9,,,42.6,26.7,,,,,,,,,,,,,,,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433,15.38,20.04307692307692,11.39999999999999,878698,5830,12028,7381,4647,513,665,1178,5,13.733995,8.427887,5.306109,.58576155,.7593205,1.345082,55433
4,West North Central,2,Midwest,SD,46,South Dakota,2019,31.2,,44.6,,,43.6,46.9,31.4,,31,,,,33.6,10,,17.9,,,,,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194,15.38,20.04307692307692,11.39999999999999,884659,5961,11911,7337,4574,418,964,1382,5,13.509459,8.3216276,5.1878319,.4740957,1.0933691,1.5674648,56194
5,South Atlantic,3,South,DC,11,District of Columbia,2017,12,36.2,,,,,19,17.2,40.8,,,,,10.5,3.6,13,,,,,,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,17.7,28.3,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160
5,South Atlantic,3,South,DC,11,District of Columbia,2018,12.3,36.9,35.6,,,23.6,30,,,,,,,,,,,,,,,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432,17.7,28.3,11.1,701547,6641,9523,5321,4202,2749,-318,2431,8,13.638841,7.6207361,6.0181046,3.9371178,-.4554396,3.4816782,65432
5,South Atlantic,3,South,DC,11,District of Columbia,2019,10.2,39.6,,,,,24.5,18.4,41.6,,,,32.4,12,2.1,17.7,,,,,,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167,17.7,28.3,11.1,705749,4202,9493,5677,3816,2604,-2203,401,-15,13.49112,8.0679541,5.4231663,3.7007141,-3.1308267,.56988722,66167
5,South Atlantic,3,South,DE,10,Delaware,2017,30.2,40.2,33.4,,,,30.3,36,39.4,40.4,,,,20.6,11.1,11.6,,,,,9.699999999999999,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,12.86666666666667,20.1,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175
5,South Atlantic,3,South,DE,10,Delaware,2018,32,41,46.2,,,51.2,33.8,,,,,,,,,,,,,,,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757,12.86666666666667,20.1,11.2,965479,8656,10732,9420,1312,484,6851,7335,9,11.165779,9.8007498,1.3650301,.50356293,7.127912,7.631475,49757
5,South Atlantic,3,South,DE,10,Delaware,2019,33.9,38.3,,,,26,36.8,38.4,42.1,,,,27.8,15.5,11.8,17.5,,,,,10.6,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105,12.86666666666667,20.1,11.2,973764,8285,10683,9454,1229,73,6961,7034,22,11.017701,9.7501965,1.2675049,.075287111,7.17909,7.2543769,50105
5,South Atlantic,3,South,FL,12,Florida,2017,26.2,36.8,46.7,,,37.1,31.3,38.9,35.9,32.3,16.2,,29,25.8,10.7,11.2,,,,11.5,9.800000000000001,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,18.39701492537313,27.27611940298506,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796
5,South Atlantic,3,South,FL,12,Florida,2018,28.2,37.8,24.7,18.9,,37.6,33.7,,,,,,,,,,,,,,,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949,18.39701492537313,27.27611940298506,11.89999999999999,21244317,280704,223066,209998,13068,131600,135530,267130,506,10.569862,9.9506416,.61922014,6.235795,6.4220161,12.657811,46949
5,South Atlantic,3,South,FL,12,Florida,2019,25.5,34.2,,,,33.6,27.8,37.8,35.2,34,17.2,,35.1,24.8,11.4,15.8,,,,15.3,10.4,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445,18.39701492537313,27.27611940298506,11.89999999999999,21477737,233420,221695,211692,10003,88678,133910,222588,829,10.37848,9.9101973,.46828273,4.151392,6.2688932,10.420285,47445
5,South Atlantic,3,South,GA,13,Georgia,2017,30.8,35.9,34,14.3,,39,27.4,35.2,34.8,30.5,14.2,,41,20.3,12,11.5,,,,,6.8,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,21.91257861635221,31.96352201257861,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769
5,South Atlantic,3,South,GA,13,Georgia,2018,29.6,40.7,20.4,14.1,,32.1,30.2,,,,,,,,,,,,,,,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820,21.91257861635221,31.96352201257861,13,10511131,100801,128547,84569,43978,16863,39981,56844,-21,12.28853,8.0844259,4.2041039,1.612029,3.8220084,5.4340372,46820
